0.104
0.789
1.463
2.159
2.844
3.529
4.214
4.899
5.584
6.281
6.966
7.651
8.336
9.009
9.683
10.379
11.076
11.726
12.423
13.142
13.816
14.489
15.186
15.871
16.556
17.194
17.845
18.611
19.307
19.992
20.677
21.362
22.047
22.674
23.394
24.102
24.799
25.472
26.157
26.842
27.527
28.131
28.816
29.513
30.267
30.964
31.649
32.334
33.019
33.622
34.366
35.085
35.782
36.444
37.105
37.802
38.487
39.126
39.869
40.554
41.227
41.924
42.620
43.294
43.990
44.652
45.349
46.034
46.730
47.392
48.030
48.704
49.377
50.051
50.666
51.270
51.850
52.558
53.243
53.928
54.613
55.472
56.274
56.993
57.702
58.421
59.072
59.757
60.453
61.196
61.823
62.520
63.193
64.041
64.888
65.515
66.270
66.955
67.651
68.336
69.021
69.706
70.391
71.076
71.761
72.446
73.131
73.805
74.420
75.105
75.802
76.487
77.241
77.926
78.611
79.296
79.981
80.666
81.351
82.036
82.733
83.418
84.103
84.788
85.473
86.146
86.843
87.528
88.213
88.898
89.583
90.268
90.953
91.638
92.323
93.008
93.704
94.378
95.074
95.759
96.444
97.117
97.733
98.371
98.998
99.614
100.229
100.902
101.587
102.272
102.969
103.642
104.327
105.012
105.709
106.382
107.079
107.764
108.449
109.134
109.819
110.481
111.189
111.851
112.536
113.232
113.940
114.590
115.299
115.972
116.680
117.342
118.050
118.712
119.420
120.082
120.790
121.440
122.160
122.834
123.530
124.204
124.912
125.562
126.270
126.943
127.652
128.313
129.010
129.695
130.392
131.042
131.692
132.412
133.085
133.793
134.502
135.198
135.872
136.499
137.242
137.938
138.623
139.320
139.993
140.841
141.688
142.327
143.070
143.755
144.451
145.136
145.821
146.506
147.191
147.876
148.561
149.246
149.931
150.605
151.301
151.986
152.636
153.275
154.041
154.726
155.411
156.096
156.781
157.466
158.151
158.836
159.533
160.206
160.903
161.588
162.273
162.946
163.643
164.328
165.013
165.698
166.383
167.068
167.753
168.438
169.123
169.808
170.493
171.178
171.874
172.559
173.244
173.929
174.579
175.229
175.984
176.669
177.354
178.039
178.724
179.409
180.094
180.779
181.464
182.149
182.834
183.531
184.216
184.889
185.585
186.270
186.955
187.640
188.325
189.010
189.695
190.380
191.065
191.750
192.435
193.120
193.805
194.490
195.187
